པ་ཐམས་ཅད་སྟོང་པའི་ངོ་,བོ,་ཉིད་དུ་ཤེས་པའི་
པ་དང་གིས་འཇིག་པའི་ངོ་,བོ,་ཉིད་དུ་གྱུར་པའི་
པ་དང་ཚད་མེད་པའི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
པ་དངོས་པོ་མེད་པའི་ངོ་,བོ,་ཉིད་ཀྱི་རྣམ་པ་
པ་དེ་ལ་བརྟེན་ནས་ཆུ་,བོ,་དེ་དག་འབབ་པ་
པ་ནི་དེའི་རང་གི་ངོ་,བོ,་ཁོ་ན་ལ་ལྟོས་
པ་བདག་ལ་སོགས་པའི་ངོ་,བོ,་མ་ཡིན་ན་དེ་
པའི་ཏིང་ངེ་འཛིན་གྱི་ངོ་,བོ,་ཉིད་དབང་པོ་ཤིན་
པའི་ཕྱིར་གཞི་མེད་པའི་ངོ་,བོ,་ཉིད་དེ་ཆོས་ཀྱི་
པའི་ཡེ་ཤེས་ཀྱི་རྒྱུའི་ངོ་,བོ,་ལ་རྟེན་པ་ཡིན་
པར་གཞག་གི་རང་གི་ངོ་,བོ,་ལ་ལྟོས་ནས་ནི་
པར་དང་བྱེད་པ་དང༌ངོ་,བོ,་ཉིད་ཀྱི་མཚན་ཉིད་
པར་བལྟ་བར་བྱ་སྟེདེའི་ངོ་,བོ,་ཉིད་འཛིན་པ་ལ་
པར་བྱེད་པར་གྱུར་པའི་ངོ་,བོ,་གཟུང་ལ་སོགས་པ་
པར་ཞེན་པ་མེད་པའི་ངོ་,བོ,་ཉིད་དེ་ཐེག་པ་
པར་ཡོངས་སུ་ཉམས་པའི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
པར་སྤྲོས་པ་མེད་པའི་ངོ་,བོ,་ཉིད་ཀྱིས་ཐ་དད་
པས་གཞན་གྱི་དབང་གི་ངོ་,བོ,་ཉིད་བཤད་པ་ཡིན་
པོ་ཡོད་པའི་རང་གི་ངོ་,བོ,་ནི་དོན་བྱེད་ནུས་
ཕྱིན་ཅི་མ་ལོག་པའི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
ཕྱིན་ཅི་མ་ལོག་པར་ངོ་,བོ,་གཅིག་པའི་ཕྱིར་དང་
ཕྱིན་པ་མཐའ་དག་གི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
ཕྱིན་པ་ལྟར་བཅོས་པའི་ངོ་,བོ,་ཡིན་ནོ་སྙམ་དུ་
བ་ན་སེར་སྣའི་རྒྱུའི་གཙོ་,བོ,་ཡིན་ན་དེ་མེད་
བ་ནི་ཚུལ་ཁྲིམས་ཀྱི་ངོ་,བོ,་ཉིད་དེརྫོགས་པའི་བྱང་
བ་བཞིན་དུ་རྟོགས་པའི་ངོ་,བོ,་ཉིད་ཀྱིས་འགྲོ་བའི་
བ་མེད་པར་རྟོགས་པའི་ངོ་,བོ,་ཉིད་ཡིན་གྱི་སྒྲིབ་
བ་ལ་སོགས་པ་སྨོས་ཏེསྐྱེ་,བོ,་འདི་ཞེས་བྱ་བ་
བདག་ཉིད་ནི་རང་གི་ངོ་,བོ,་མི་འདོར་བ་ཡིན་
བདག་རྟག་པ་གཅིག་པའི་ངོ་,བོ,་ཡིན་པས་རིམ་པ་
བཞིན་ཉིད་ཀྱི་རང་གི་ངོ་,བོ,་སྤྱོད་ཡུལ་དུ་གྱུར་
བཞིན་ཉིད་ནི་སོ་སོའི་སྐྱེ་,བོ,་དང་འཕགས་པའི་བྱེ་
བཞིན་ཉིད་མི་དམིགས་པའི་ངོ་,བོ,་ཉིད་དེདེ་ཁོ་ན་
བཞིན་ཉིད་ལ་སོགས་པའི་ངོ་,བོ,་ཉིད་ཀྱི་གནས་བསལ་
བཞིན་དུ་སའི་ཚོགས་ཀྱི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
བརྩོན་འགྲུས་གཏན་དུ་བའི་ངོ་,བོ,་ཉིད་ཀྱི་སྦྱིན་པའི་
བས་ཆོས་ཀྱི་སྐུ་སྟེདེ་ནིངོ་,བོ,་ཉིད་ལོངས་རྫོགས་བཅས་
བྱ་བ་ནི་རང་གི་ངོ་,བོ,་ཐ་དད་པ་མེད་
བྱ་བ་ནི་སོ་སོའི་སྐྱེ་,བོ,་དང་སློབ་པའི་ངོ་
བྱེད་པའི་རྩེ་གཅིག་པའི་ངོ་,བོ,་ཉིད་ཀྱི་སྦྱིན་པའི་
མ་རིག་པ་དག་གི་ངོ་,བོ,་ཟད་པ་མེད་དེའབྲས་
མངོན་པར་བརྩོན་པ་དང་ངོ་,བོ,་ཉིད་ཀྱིས་ཞི་བར་
མངོན་པར་འདུ་བྱེད་པའི་ངོ་,བོ,་ཉིད་ཀྱི་སེམས་པའི་
མཚན་ཉིད་ཀྱིས་དབེན་པར་ངོ་,བོ,་ཐ་མི་དད་པའི་
མི་མཐུན་པའི་ཕྱོགས་ཀྱི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
མེད་དེགང་གིས་ཀྱང་དེའི་ངོ་,བོ,་ཡོངས་སུ་མ་བཟུང་
མེད་པ་ལས་སྣང་བའི་ངོ་,བོ,་མ་ཡིན་ཏེའདྲ་བའི་
ཙམ་ཁོ་ནས་གདུལ་བྱའི་སྐྱེ་,བོ,་གཙོ་
ཞེ་ན་ནིའཛིན་པ་དེའི་ངོ་,བོ,་སྐྱེད་པར་བྱེད་པ་
ཞེ་ནདམིགས་པ་མེད་པའི་ངོ་,བོ,་ཉིད་དེ་ཆོས་ཟབ་
ཟག་ཙམ་མི་དམིགས་པའི་ངོ་,བོ,་ཡིན་པའི་ཕྱིར་རོ་
འགྱུར་བའི་གནས་སྐབས་ཀྱི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
འགྱུར་ཞེ་ནམི་དམིགས་པའི་ངོ་,བོ,་ཉིད་དེ་དེའི་དོན་
འགྱུརའོན་ཏེ་དེའི་རང་གི་ངོ་,བོ,་ཉམས་ན་རང་གིས་
འབྱུང་བའི་བདག་མེད་པའི་ངོ་,བོ,་སྤྱོད་ཡུལ་ཅན་ཡིན་
འཛིན་པ་ལ་སོགས་པའི་ངོ་,བོ,་ཉིད་དུ་ལྷག་པར་
ཡང་མི་དམིགས་པའི་ཕྱིར་ངོ་,བོ,་ཉིད་གཅིག་པ་མ་
ཡང་ཤེས་རབ་ཁོ་ན་གཙོ་,བོ,་ཡིན་པས་དེ་ལ་
ཡིན་པའི་ཕྱིར་ཏེདེའི་ཕྱིར་ཟབ་,བོ,་སྙམ་དུ་དགོངས་པ་
ཡིན་པའི་ཕྱིར་རང་གི་ངོ་,བོ,་ལ་ལྟོས་ནས་རྣམ་
ཡིན་པས་གྲོལ་བའི་རྒྱུའི་ངོ་,བོ,་ཡིན་པར་ཀུན་དུ་
ཡུལ་དང་ཡུལ་ཅན་གྱི་ངོ་,བོ,་ཉིད་དུ་རྟོགས་པའི་
ཡེ་ཤེས་ཀྱི་བདག་ཉིད་ངོ་,བོ,་ཉིད་ཀྱི་སྐུ་ཡིན་
ཡོངས་སུ་མི་ཤེས་པའི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
ཡོངས་སུ་རྟོག་པ་ཡང་ངོ་,བོ,་ཉིད་ཀྱི་སྒོ་ནས་
རང་གི་བདག་མེད་པའི་ངོ་,བོ,་ཡིན་པའི་ཕྱིར་དང་
རྟེན་དང་མི་མཐུན་པའི་ངོ་,བོ,་ཉིད་ནིསེམས་ཅན་རྣམས་
རྟོག་ཅེས་བྱ་བ་ནི་ངོ་,བོ,་ཉིད་ལ་རྣམ་པར་
རྟོག་པ་ལས་འདས་པའི་ངོ་,བོ,་ཡིན་པའི་ཕྱིར་དང་
རྣམ་པར་མ་བརྟགས་པའི་ངོ་,བོ,་ཉིད་མ་གཏོགས་པར་
རྣམ་པར་མི་རྟོག་པའི་ངོ་,བོ,་ཉིད་གཅིག་པ་ཡིན་
རྫོགས་པའི་སངས་རྒྱས་ཀྱི་ངོ་,བོ,་དོན་དུ་གཉེར་བའི་
རློམ་སེམས་ཀྱི་རང་གི་ངོ་,བོ,་བསྟན་པའི་ཕྱིརབདག་ལུང་
ལ་ཡང་མི་དམིགས་པའི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
ལ་སོགས་པའི་བསླབ་པའི་ངོ་,བོ,་ཉིད་ཤེས་པ་ཡིན་
ལས་གཞན་པའི་གཅིག་པུའི་ངོ་,བོ,་ཡང་མ་མཐོང་བའི་
ལས་རྣམ་པར་གྲོལ་བའི་ངོ་,བོ,་ཉིད་ཡིན་པའི་ཕྱིར་
ལྟ་ན་ནི་དངོས་པོའི་ངོ་,བོ,་དོན་གྱི་བྱ་བ་
ལྟ་བུར་འགྱུར་བ་འདིའི་ངོ་,བོ,་ཉིད་ཀྱི་མཚན་ཉིད་
ལྟར་མཐོང་བ་གོམས་པའི་ངོ་,བོ,་ཉིད་བསྒོམ་པའི་ལམ་
ཤེས་ཕྱིན་ཅི་ལོག་གི་ངོ་,བོ,་ཉིད་ཡིན་པར་བསྟན་
ཤེས་རབ་ཀྱི་རང་གི་ངོ་,བོ,་ཕྱིན་ཅི་མ་ལོག་
སྐབས་ན་མོས་པ་དེའི་ངོ་,བོ,་ཉིད་དུ་རབ་ཀྱི་
སྐྱེས་བུ་ཡང་དག་པའི་ངོ་,བོ,་ཤེས་པ་དེ་ལྟ་
སྨོས་ཏེབདག་གིས་བཟློག་ན་རྗེ་,བོ,་འདིས་བསད་པར་འགྱུར་
